0.460971,-0.423363,0,1.41331,0.67404,1,0.868626,1.23997,2
0.461252,-0.423661,0,1.41345,0.674085,1,0.868237,1.23944,2
0.46117,-0.423573,0,1.41351,0.674116,1,0.867521,1.23844,2
0.461429,-0.42373,0,1.41487,0.674828,1,0.861371,1.23776,2
0.461567,-0.423892,0,1.41335,0.674045,1,0.868054,1.23924,2
0.461443,-0.423746,0,1.41255,0.673635,1,0.861415,1.23783,2
0.461439,-0.423837,0,1.41233,0.673524,1,0.867491,1.23837,2
0.461278,-0.423644,0,1.41298,0.673821,1,0.867843,1.23882,2
0.461704,-0.424095,0,1.41281,0.673761,1,0.861571,1.23803,2
0.461601,-0.423946,0,1.41395,0.674358,1,0.86764,1.23859,2
0.461348,-0.423732,0,1.41434,0.674523,1,0.869576,1.24137,2
0.461527,-0.423905,0,1.41435,0.674516,1,0.868777,1.24019,2
0.461442,-0.42385,0,1.41324,0.67394,1,0.860934,1.2371,2
0.460729,-0.423153,0,1.41398,0.674303,1,0.86046,1.23647,2
0.461484,-0.423848,0,1.41374,0.674214,1,0.868415,1.23969,2
0.461638,-0.423948,0,1.41383,0.67427,1,0.867214,1.23804,2,0.394433,1.23548,-1
0.461548,-0.423883,0,1.41361,0.674158,1,0.869303,1.24099,2
0.461511,-0.423907,0,1.41194,0.673348,1,0.86745,1.23839,2
0.461672,-0.424086,0,1.41252,0.673625,1,0.868394,1.23961,2
0.460966,-0.423368,0,1.41413,0.674398,1,0.868354,1.23959,2
0.461807,-0.424208,0,1.41376,0.674263,1,0.868853,1.24028,2
0.461654,-0.424032,0,1.41378,0.674224,1,0.860594,1.23663,2,0.385827,1.21969,-1
0.461654,-0.424032,0,1.41378,0.674224,1,0.860594,1.23663,2,0.385827,1.21969,3
0.461166,-0.423488,0,1.41491,0.674835,1,0.860546,1.23661,2
0.461166,-0.423488,0,1.41491,0.674835,1,0.860546,1.23661,2
0.461166,-0.423488,0,1.41491,0.674835,1,0.860546,1.23661,2
0.461315,-0.423577,0,1.41378,0.674209,1,0.868452,1.23976,2
0.461564,-0.424074,0,1.41245,0.673606,1,0.868079,1.23917,2
0.461564,-0.424074,0,1.41245,0.673606,1,0.868079,1.23917,2
0.461727,-0.424117,0,1.4134,0.67409,1,0.868556,1.23983,2,0.385983,1.22023,-1
0.461736,-0.424126,0,1.41286,0.673818,1,0.868446,1.23981,2
0.461736,-0.424126,0,1.41286,0.673818,1,0.868446,1.23981,2
0.461475,-0.423873,0,1.41407,0.674435,1,0.868511,1.2399,2
0.461441,-0.423776,0,1.41473,0.674717,1,0.868304,1.23963,2
0.461441,-0.423776,0,1.41473,0.674717,1,0.868304,1.23963,2
0.461672,-0.423956,0,1.41424,0.674491,1,0.86822,1.23945,2
0.461672,-0.423956,0,1.41424,0.674491,1,0.86822,1.23945,2
0.461784,-0.424083,0,1.41418,0.674446,1,0.868192,1.23933,2
0.461784,-0.424083,0,1.41418,0.674446,1,0.868192,1.23933,2
0.461803,-0.424089,0,1.41283,0.673791,1,0.870009,1.24195,2
0.461956,-0.424321,0,1.41256,0.673626,1,0.868824,1.2403,2
0.461956,-0.424321,0,1.41256,0.673626,1,0.868824,1.2403,2
0.461869,-0.42418,0,1.41398,0.674373,1,0.868505,1.23991,2
0.461869,-0.42418,0,1.41398,0.674373,1,0.868505,1.23991,2
0.461502,-0.423886,0,1.41374,0.674208,1,0.861139,1.23737,2
0.461502,-0.423886,0,1.41374,0.674208,1,0.861139,1.23737,2
0.461467,-0.423871,0,1.41453,0.674638,1,0.867223,1.23804,2
0.461467,-0.423871,0,1.41453,0.674638,1,0.867223,1.23804,2
0.461467,-0.423871,0,1.41453,0.674638,1,0.867223,1.23804,2
0.461609,-0.423947,0,1.4154,0.675044,1,0.861338,1.23769,2,0.395198,1.23793,-1
0.461609,-0.423947,0,1.4154,0.675044,1,0.861338,1.23769,2,0.395198,1.23793,3
0.461759,-0.424049,0,1.41355,0.674126,1,0.869554,1.24133,2
0.461759,-0.424049,0,1.41355,0.674126,1,0.869554,1.24133,2
0.461915,-0.42425,0,1.41374,0.674214,1,0.86899,1.24051,2
0.461915,-0.42425,0,1.41374,0.674214,1,0.86899,1.24051,2
0.461915,-0.42425,0,1.41374,0.674214,1,0.86899,1.24051,2
0.461401,-0.423734,0,1.41466,0.674698,1,0.869242,1.24094,2
0.461401,-0.423734,0,1.41466,0.674698,1,0.869242,1.24094,2
0.461601,-0.423929,0,1.41406,0.674373,1,0.869407,1.24111,2
0.461646,-0.424011,0,1.41238,0.673589,1,0.868612,1.24002,2
0.461646,-0.424011,0,1.41238,0.673589,1,0.868612,1.24002,2
0.462206,-0.424433,0,1.41352,0.674102,1,0.868559,1.23992,2
0.461993,-0.424279,0,1.41338,0.67406,1,0.869608,1.24134,2
0.461549,-0.423909,0,1.41502,0.674851,1,0.867318,1.23811,2
0.461549,-0.423909,0,1.41502,0.674851,1,0.867318,1.23811,2
0.461177,-0.423448,0,1.41449,0.674634,1,0.869213,1.24087,2
0.461855,-0.424239,0,1.41402,0.674378,1,0.86829,1.23954,2
0.461954,-0.424297,0,1.41378,0.674216,1,0.860557,1.2366,2
0.461105,-0.423495,0,1.4151,0.674938,1,0.868865,1.24031,2,0.394042,1.23433,-1
0.461585,-0.423946,0,1.41328,0.674015,1,0.868385,1.23971,2
0.461686,-0.424042,0,1.41414,0.674454,1,0.868581,1.23995,2
0.461416,-0.423702,0,1.41441,0.674555,1,0.867821,1.23889,2
0.46133,-0.423706,0,1.41422,0.67446,1,0.861317,1.23775,2
0.461395,-0.423709,0,1.41386,0.674289,1,0.868535,1.23989,2
0.461333,-0.423735,0,1.41391,0.674348,1,0.869221,1.24086,2
0.461645,-0.424,0,1.41454,0.674615,1,0.859979,1.23579,2
0.461563,-0.423762,0,1.41341,0.674075,1,0.869344,1.24101,2,0.394588,1.23603,-1
0.46188,-0.424184,0,1.41437,0.674547,1,0.869334,1.24097,2
0.461484,-0.423802,0,1.41431,0.674515,1,0.868653,1.24004,2,0.386059,1.22054,-1
0.461967,-0.424237,0,1.41406,0.674365,1,0.868578,1.23995,2
0.461587,-0.423957,0,1.41212,0.673456,1,0.867806,1.2388,2,0.39408,1.23439,-1
0.461428,-0.423749,0,1.41397,0.674322,1,0.869401,1.24116,2
0.46231,-0.424585,0,1.41348,0.674087,1,0.868728,1.24017,2
0.461711,-0.424073,0,1.414,0.67441,1,0.8685,1.23982,2
0.46196,-0.424276,0,1.41419,0.674434,1,0.868996,1.2405,2
0.462023,-0.424381,0,1.4137,0.674215,1,0.868999,1.2406,2
0.46161,-0.423918,0,1.41347,0.674116,1,0.868761,1.2402,2
0.461338,-0.423698,0,1.41364,0.674172,1,0.867811,1.23885,2
0.461356,-0.423708,0,1.4149,0.674842,1,0.867764,1.23878,2
0.461807,-0.424146,0,1.41339,0.674036,1,0.867814,1.23875,2
0.46146,-0.423775,0,1.41399,0.674352,1,0.867909,1.23896,2
0.461717,-0.42408,0,1.41435,0.674514,1,0.867519,1.23844,2
0.462022,-0.424337,0,1.41394,0.674301,1,0.868274,1.23951,2
0.462148,-0.424467,0,1.41394,0.674374,1,0.868244,1.23948,2
0.461879,-0.424157,0,1.41434,0.674531,1,0.869004,1.24055,2,0.386114,1.22065,-1
0.461501,-0.423902,0,1.41351,0.674115,1,0.869661,1.24145,2
0.46189,-0.424245,0,1.41406,0.674381,1,0.868227,1.23945,2
0.461867,-0.424171,0,1.414,0.674332,1,0.867344,1.23819,2
0.461906,-0.424287,0,0.867647,1.23863,2
0.461995,-0.424307,0,1.41482,0.674765,-1,0.868765,1.24029,1
0.461743,-0.424097,0,1.4139,0.674301,1,0.86866,1.24003,2
0.461763,-0.424163,0,1.41249,0.673612,1,0.869135,1.24069,2
0.461481,-0.423865,0,1.414,0.674336,1,0.868552,1.23988,2
0.461669,-0.424014,0,1.41345,0.674081,1,0.868777,1.24023,2
0.462108,-0.424451,0,1.41486,0.67478,1,0.869372,1.24109,2
0.462157,-0.424516,0,1.41426,0.674463,1,0.86882,1.2403,2
0.461098,-0.423446,0,1.41429,0.674469,1,0.867843,1.23892,2
0.461681,-0.424047,0,1.41254,0.673671,1,0.860185,1.236,2
0.461805,-0.424175,0,1.41399,0.674353,1,0.868559,1.23992,2
0.461587,-0.42393,0,1.41524,0.674961,1,0.868971,1.24047,2
0.461453,-0.423763,0,1.41347,0.674114,1,0.869102,1.24071,2
0.459096,-0.424688,0,1.41544,0.67504,1,0.86845,1.23976,2
0.461465,-0.423751,0,1.41389,0.674308,1,0.861351,1.23773,2
0.462326,-0.424553,0,1.4135,0.674132,1,0.861132,1.23737,2,0.385929,1.22019,-1
0.462237,-0.424574,0,1.41398,0.674378,1,0.868339,1.23965,2
0.461698,-0.42397,0,1.41423,0.674505,1,0.867942,1.23908,2
0.462217,-0.424495,0,1.41401,0.674392,1,0.868993,1.24051,2
0.462043,-0.424315,0,1.41505,0.674866,1,0.869419,1.2411,2,0.385716,1.21947,-1
0.46178,-0.424101,0,1.41332,0.67401,1,0.86917,1.2408,2
0.462368,-0.424701,0,1.41385,0.674237,1,0.869288,1.24091,2,0.386975,1.22346,-1
0.461625,-0.42396,0,1.41378,0.674217,1,0.860874,1.23704,2,0.385776,1.21964,3
0.461514,-0.423815,0,1.41331,0.674036,1,0.868791,1.24027,2
0.461228,-0.423537,0,1.41306,0.673907,1,0.868649,1.24009,2
0.461782,-0.424142,0,1.41342,0.674063,1,0.869095,1.24062,2
0.461469,-0.42382,0,1.41416,0.674421,1,0.869448,1.24113,2
0.461252,-0.423599,0,1.41268,0.673701,1,0.860223,1.23613,2
0.461576,-0.423868,0,1.41444,0.674577,1,0.86973,1.24159,2
0.461603,-0.423999,0,1.41365,0.674154,1,0.868491,1.23978,2
0.461465,-0.423808,0,1.41379,0.67427,1,0.867903,1.23897,2
0.46172,-0.424034,0,1.41289,0.673756,1,0.868352,1.23959,2
0.461731,-0.424054,0,1.41454,0.674613,1,0.869759,1.24161,2
0.461833,-0.424209,0,1.41402,0.674375,1,0.868591,1.23994,2,0.394605,1.23602,-1
0.461879,-0.424156,0,1.41512,0.674887,1,0.868139,1.23932,2
0.462336,-0.424599,0,1.41451,0.674602,1,0.861163,1.2375,2,0.386196,1.22102,-1
0.462047,-0.424343,0,1.4143,0.674525,1,0.869335,1.24102,2
0.462028,-0.424362,0,1.41424,0.674502,1,0.869186,1.24075,2
0.461796,-0.424172,0,1.41377,0.67424,1,0.868122,1.23933,2
0.461787,-0.424076,0,1.41416,0.67441,1,0.868555,1.23987,2,0.386047,1.22048,-1
0.460141,-0.422661,0,1.41139,0.673084,1,0.859838,1.23558,2
0.460562,-0.422937,0,1.41312,0.673947,1,0.86752,1.23844,2
0.460282,-0.422757,0,1.41206,0.673431,1,0.867237,1.23807,2
0.460561,-0.422969,0,1.41183,0.673328,1,0.867781,1.23877,2
0.460319,-0.422805,0,1.4135,0.674144,1,0.867972,1.23901,2
0.460394,-0.422885,0,1.41009,0.672495,1,0.867442,1.23831,2
0.460259,-0.422753,0,1.41206,0.673421,1,0.867946,1.23903,2
0.460989,-0.423476,0,1.41076,0.672754,1,0.859722,1.23536,2
0.460989,-0.423476,0,1.41076,0.672754,1,0.859722,1.23536,2
0.46055,-0.422965,0,1.41254,0.673669,1,0.868078,1.23932,2
0.459956,-0.422451,0,1.41289,0.673846,1,0.867583,1.23854,2
0.460432,-0.422914,0,1.41279,0.673798,1,0.867524,1.23844,2
0.460432,-0.422914,0,1.41279,0.673798,1,0.867524,1.23844,2
0.460363,-0.42273,0,1.41281,0.67376,1,0.867875,1.23899,2
0.460773,-0.423193,0,1.41334,0.674053,1,0.866139,1.23645,2
0.460035,-0.422572,0,1.41292,0.673856,1,0.868453,1.2398,2
0.460668,-0.423134,0,1.41198,0.673354,1,0.860971,1.23713,2
0.460729,-0.423184,0,1.41278,0.67375,1,0.867127,1.23787,2
0.460126,-0.422707,0,1.41204,0.673387,1,0.866705,1.23727,2
0.460306,-0.422773,0,1.41306,0.673907,1,0.867572,1.23854,2
0.459877,-0.422358,0,1.41244,0.673616,1,0.868334,1.23965,2
0.46047,-0.42292,0,1.41298,0.673892,1,0.867006,1.23772,2
0.460324,-0.422783,0,1.41216,0.673458,1,0.867158,1.23789,2
0.460562,-0.422997,0,1.4117,0.673268,1,0.868088,1.23921,2,0.38521,1.21786,-1
0.460175,-0.422652,0,1.4114,0.673076,1,0.866898,1.23747,2,0.38529,1.21809,3
0.460775,-0.423193,0,1.41332,0.67401,1,0.868263,1.23947,2
0.460869,-0.423341,0,1.41278,0.673825,1,0.868085,1.23917,2
0.460691,-0.423166,0,1.4124,0.673618,1,0.868005,1.23918,2
0.460045,-0.422542,0,1.41318,0.673978,1,0.86705,1.23774,2
0.459707,-0.422175,0,1.41247,0.673641,1,0.867654,1.23863,2
0.46057,-0.423064,0,1.41232,0.673544,1,0.860156,1.23597,2
0.460385,-0.42285,0,1.41307,0.67388,1,0.867418,1.23823,2
0.460198,-0.422658,0,1.41358,0.674209,1,0.867202,1.23805,2
0.460767,-0.423232,0,1.41187,0.673332,1,0.868285,1.2395,2
0.460162,-0.422622,0,1.41276,0.673778,1,0.867541,1.23847,2
0.460016,-0.422517,0,1.41373,0.674233,1,0.868158,1.2394,2
0.460515,-0.423034,0,1.41193,0.673361,1,0.868897,1.24034,2
0.460758,-0.423182,0,1.41222,0.673514,1,0.86765,1.23858,2
0.461074,-0.4235,0,1.41264,0.673703,1,0.867598,1.23848,2
0.461019,-0.423439,0,2.99496,-0.821734,-1,1.41235,0.673565,1,0.867456,1.23839,2
0.460158,-0.422642,0,3.01773,-0.771789,1,1.41238,0.673588,2,0.868725,1.24013,3
0.460233,-0.422738,0,1.41174,0.673264,2,0.867052,1.23778,3
0.460805,-0.423246,0,3.03048,-0.709725,-1,1.41286,0.673822,1,0.861152,1.23741,2
0.460098,-0.422469,0,1.86586,-0.660938,-1,1.41177,0.673284,2,0.86782,1.23884,3
0.460172,-0.422611,0,1.86305,-0.659886,1,3.03605,-0.692252,-1,1.41132,0.673067,2,0.867682,1.2387,3
0.460015,-0.422502,0,1.86387,-0.660172,1,3.04706,-0.667037,2,1.41328,0.674027,3,0.867862,1.23895,4
0.460334,-0.422714,0,3.04657,-0.666949,2,1.41246,0.673588,3,0.868307,1.23953,4
0.460799,-0.4233,0,1.41204,0.673459,2,0.868077,1.23918,3
0.460408,-0.422795,0,3.00743,-0.676516,-1,1.4126,0.673712,1,0.867414,1.23828,2
0.460795,-0.423244,0,3.0001,-0.674903,1,1.41254,0.673656,2,0.868364,1.23968,3
0.460733,-0.423121,0,1.41258,0.673668,2,0.868232,1.23949,3
0.460468,-0.422907,0,2.9936,-0.65541,-1,1.41322,0.67398,1,0.86883,1.24029,2
0.459774,-0.422236,0,2.99391,-0.65534,1,1.41326,0.674066,2,0.867658,1.23872,3
0.461281,-0.423614,0,1.8602,-0.658926,-1,2.98728,-0.653909,1,1.41273,0.673763,2,0.868086,1.23912,3
0.460235,-0.422704,0,1.86338,-0.660056,1,2.97443,-0.651138,2,1.41256,0.673615,3,0.869178,1.24075,4
0.460898,-0.423325,0,1.86433,-0.660378,1,1.41242,0.673593,3,0.860546,1.23661,4
0.460555,-0.42302,0,1.86151,-0.659367,1,2.96004,-0.648044,-1,1.41346,0.674143,2,0.868038,1.23916,3
0.460158,-0.422626,0,2.96389,-0.64883,2,1.41283,0.673803,3,0.867797,1.23886,4
0.460606,-0.423097,0,2.95385,-0.63779,1,1.41239,0.673564,2,0.867613,1.23861,3
0.460278,-0.422736,0,2.95333,-0.637511,1,1.4138,0.674266,2,0.868146,1.23927,3
0.460994,-0.423426,0,2.9458,-0.626916,1,1.41193,0.67336,2,0.867669,1.23862,3
0.460106,-0.42252,0,2.81609,-0.682664,-1,1.41315,0.673965,2,0.867725,1.23872,3
0.460822,-0.423215,0,2.61654,-0.524727,-1,1.41255,0.673649,2,0.860215,1.23603,3
0.460475,-0.423034,0,2.50456,-0.412277,-1,1.41213,0.673447,2,0.867058,1.23773,3
0.460388,-0.422849,0,2.45511,-0.352946,1,1.41315,0.673957,2,0.868837,1.24033,3,0.385812,1.2197,-1
0.460214,-0.422685,0,2.4307,-0.342202,1,1.41337,0.674076,2,0.867995,1.23909,3
2.59997,-0.433634,-1,0.460402,-0.42285,0,1.41098,0.672878,2,0.868091,1.23921,3
0.460663,-0.423155,1,2.41426,-0.332548,-1,1.41242,0.673586,2,0.860209,1.23604,3
0.460762,-0.423176,0,2.40275,-0.345458,1,1.41114,0.673028,2,0.86791,1.23901,3
0.460311,-0.422784,0,2.47575,-0.324533,1,1.41312,0.673929,2,0.867346,1.23823,3
2.45096,-0.265304,1,0.460671,-0.423098,0,1.4132,0.674017,2,0.867932,1.239,3
0.460401,-0.422938,1,2.38651,-0.35729,-1,1.41069,0.67274,2,0.867191,1.23787,3
0.460265,-0.422687,0,2.38499,-0.357021,1,1.41293,0.673833,2,0.868433,1.23968,3
2.25158,-0.130923,-1,0.460238,-0.422674,0,1.4129,0.673828,2,0.859517,1.2351,3
2.21502,-0.131404,0,0.460408,-0.422856,1,1.41225,0.673519,2,0.86753,1.23848,3
0.460096,-0.422636,1,2.33605,-0.315337,-1,1.41239,0.673572,2,0.867265,1.23806,3
0.460507,-0.422923,0,1.4135,0.674129,2,0.8677,1.23874,3
0.46066,-0.423038,0,2.221,-0.260347,-1,0.867648,1.23863,2
2.06323,-0.0835587,-1,0.460661,-0.423127,0,1.41215,0.673486,-1,0.86666,1.23721,2
0.46052,-0.423057,1,2.04266,-0.191368,-1,1.41193,0.673359,2,0.8604,1.23636,3
1.95604,-0.0521181,-1,0.460233,-0.422675,0,1.41132,0.673076,2,0.867836,1.23883,3
1.87172,-0.0554742,0,0.460252,-0.422673,1,0.86817,1.23935,3
0.460312,-0.422695,1,1.66832,-0.151406,-1,1.41175,0.673243,-1,0.868171,1.23934,2
0.460723,-0.423203,0,1.57087,-0.151587,1,1.41213,0.673454,2,0.86704,1.23774,3
0.460329,-0.422808,0,1.52641,-0.142904,1,1.41264,0.673703,2,0.860108,1.23595,3
0.460528,-0.422931,0,1.50163,-0.140334,1,1.4127,0.673752,2,0.867878,1.23894,3
1.59907,-0.0693045,-1,0.460641,-0.423146,0,1.41157,0.673215,2,0.867263,1.2381,3
1.56356,-0.07125,0,0.460719,-0.423091,1,1.4127,0.673739,2,0.867759,1.23879,3
0.460528,-0.423035,1,1.43413,-0.15505,-1,1.71165,0.0732575,-1,1.41244,0.673625,2,0.866703,1.23727,3
1.50797,-0.0544904,-1,0.460654,-0.423134,0,1.41166,0.673266,3,0.867336,1.23819,4
1.43657,-0.0573275,0,0.460835,-0.423228,1,1.41174,0.673273,2,0.868927,1.24046,3
0.460191,-0.422634,1,1.42942,-0.167238,-1,1.31232,0.0953539,-1,1.41424,0.674499,2,0.867112,1.23783,3
0.460718,-0.423124,0,1.42491,-0.171038,1,1.18745,0.114147,-1,1.41259,0.673645,3,0.861264,1.23758,4
0.460178,-0.42265,0,1.41301,-0.169554,1,1.10637,0.125794,2,1.41375,0.674272,3,0.867131,1.23791,4,0.385069,1.21738,-1
0.460743,-0.423243,0,1.39194,-0.167035,1,1.05958,0.126563,2,1.41406,0.674377,3,0.866668,1.23721,4
0.46031,-0.42274,0,1.36381,-0.15575,1,1.0275,0.122957,2,1.41217,0.673449,3,0.859677,1.23529,4
0.46029,-0.422852,0,1.33068,-0.144377,1,0.9988,0.131219,2,1.41261,0.673674,3,0.867985,1.23915,4
0.460687,-0.423126,0,1.28964,-0.132608,1,0.983044,0.146614,2,1.41321,0.673993,3,0.867068,1.23772,4
0.460417,-0.422843,0,1.21747,-0.11826,1,0.974768,0.151199,2,1.4135,0.67414,3,0.867502,1.2384,4
0.460673,-0.423141,0,1.12452,-0.0992585,1,0.965621,0.158433,2,1.41287,0.673806,3,0.867272,1.2381,4
0.460531,-0.423002,0,1.04662,-0.0709672,1,0.954864,0.16222,2,1.41324,0.674013,3,0.867454,1.23839,4
0.946055,0.0704091,2,0.460783,-0.423184,0,1.41155,0.673164,3,0.860655,1.23669,4
0.459925,-0.422437,1,0.883916,0.0892508,0,1.4119,0.673343,2,0.867729,1.23876,3
0.461116,-0.423454,0,1.41254,0.673656,2,0.867989,1.2391,3
0.461092,-0.423541,0,0.645435,0.108951,-1,1.41263,0.673724,1,0.867234,1.23803,2
0.460326,-0.422857,0,0.602065,0.128876,1,1.41108,0.672907,2,0.867656,1.23858,3
0.460655,-0.4231,0,0.595175,0.129383,1,1.41309,0.673921,2,0.868148,1.23931,3
0.46088,-0.423385,0,0.580507,0.126738,1,1.41218,0.673506,2,0.86779,1.23881,3
0.460548,-0.423029,0,0.571947,0.12351,1,1.41276,0.673774,2,0.867662,1.23862,3
0.460652,-0.423047,0,0.559601,0.122686,1,1.41302,0.673904,2,0.868664,1.24008,3
0.46025,-0.422788,0,0.576822,0.14297,1,1.41125,0.673049,2,0.867944,1.23903,3,0.385587,1.21905,-1
0.460762,-0.423162,0,0.593712,0.175012,1,0.867695,1.23869,3
0.460912,-0.423398,0,0.583031,0.194392,1,0.860184,1.23605,2
0.46013,-0.422611,0,0.532702,0.123581,1,0.867721,1.23872,2
0.460227,-0.422802,0,0.52568,0.128333,1,1.41215,0.673478,-1,0.425577,0.344716,-1,0.868539,1.23984,2
0.460227,-0.422802,0,0.52568,0.128333,1,1.41215,0.673478,2,0.425577,0.344716,3,0.868539,1.23984,4
0.460084,-0.422561,0,0.522662,0.138406,1,1.41347,0.674112,2,0.273026,0.35789,-1
0.457899,-0.423557,0,0.518203,0.146877,1,0.288509,0.387661,3
0.460393,-0.422887,0,0.513208,0.158449,1,1.40984,0.707945,-1,0.297324,0.39798,2
0.46084,-0.423312,0,0.495968,0.170181,1,0.293544,0.413787,3
0.460467,-0.42294,0,0.482957,0.179483,1
0.460467,-0.42294,0,0.482957,0.179483,1
0.460862,-0.42326,0,0.465875,0.229763,1,0.284883,0.432016,-1
0.460627,-0.423029,0,0.485125,0.266151,1,0.282997,0.432176,2
0.460757,-0.423166,0,0.515619,0.302507,1,0.283253,0.432629,2
0.460471,-0.422875,0
0.460473,-0.422976,0,0.573792,0.368001,-1
0.460037,-0.42249,0,0.291393,0.428647,-1
0.460379,-0.422795,0,0.610322,0.381015,-1
0.46073,-0.423169,0,0.620412,0.379509,1
0.462118,0.403441,-1,0.461228,-0.423643,0
0.475067,0.389414,0,0.460359,-0.42282,1
0.46061,-0.423019,1,0.662696,0.361922,-1,0.353716,0.377299,-1
0.494755,0.354607,-1,0.460033,-0.422542,0,0.869257,1.24079,-1,0.385215,1.21792,-1
0.460744,-0.423169,1,0.866482,1.23691,2
0.460585,-0.423045,0,0.45876,0.281932,-1,0.867558,1.23851,1
